"from","to","weight"
"GIOT, L","QURESHIEMILI, A","0.0526316"
"CAGNEY, G","QURESHIEMILI, A","0.0526316"
"MANSFIELD, T","QURESHIEMILI, A","0.0526316"
"JUDSON, R","QURESHIEMILI, A","0.0526316"
"KNIGHT, J","QURESHIEMILI, A","0.0526316"
"LOCKSHON, D","QURESHIEMILI, A","0.0526316"
"NARAYAN, V","QURESHIEMILI, A","0.0526316"
"SRINIVASAN, M","QURESHIEMILI, A","0.0526316"
"POCHART, P","QURESHIEMILI, A","0.0526316"
"UETZ, P","LI, Y","0.0526316"
"GIOT, L","LI, Y","0.0526316"
"CAGNEY, G","LI, Y","0.0526316"
"MANSFIELD, T","LI, Y","0.0526316"
"JUDSON, R","LI, Y","0.0526316"
"KNIGHT, J","LI, Y","0.0526316"
"LOCKSHON, D","LI, Y","0.0526316"
"NARAYAN, V","LI, Y","0.0526316"
"SRINIVASAN, M","LI, Y","0.0526316"
"POCHART, P","LI, Y","0.0526316"
"QURESHIEMILI, A","LI, Y","0.0526316"
"UETZ, P","GODWIN, B","0.0526316"
"GIOT, L","GODWIN, B","0.0526316"
"CAGNEY, G","GODWIN, B","0.0526316"
"MANSFIELD, T","GODWIN, B","0.0526316"
"JUDSON, R","GODWIN, B","0.0526316"
"KNIGHT, J","GODWIN, B","0.0526316"
"LOCKSHON, D","GODWIN, B","0.0526316"
"NARAYAN, V","GODWIN, B","0.0526316"
"SRINIVASAN, M","GODWIN, B","0.0526316"
"POCHART, P","GODWIN, B","0.0526316"
"QURESHIEMILI, A","GODWIN, B","0.0526316"
"LI, Y","GODWIN, B","0.0526316"
"UETZ, P","CONOVER, D","0.0526316"
"GIOT, L","CONOVER, D","0.0526316"
"CAGNEY, G","CONOVER, D","0.0526316"
"MANSFIELD, T","CONOVER, D","0.0526316"
"JUDSON, R","CONOVER, D","0.0526316"
"KNIGHT, J","CONOVER, D","0.0526316"
"LOCKSHON, D","CONOVER, D","0.0526316"
"NARAYAN, V","CONOVER, D","0.0526316"
"SRINIVASAN, M","CONOVER, D","0.0526316"
"POCHART, P","CONOVER, D","0.0526316"
"QURESHIEMILI, A","CONOVER, D","0.0526316"
"LI, Y","CONOVER, D","0.0526316"
"GODWIN, B","CONOVER, D","0.0526316"
"UETZ, P","KALBFLEISCH, T","0.0526316"
"GIOT, L","KALBFLEISCH, T","0.0526316"
"CAGNEY, G","KALBFLEISCH, T","0.0526316"
"MANSFIELD, T","KALBFLEISCH, T","0.0526316"
"JUDSON, R","KALBFLEISCH, T","0.0526316"
"KNIGHT, J","KALBFLEISCH, T","0.0526316"
"LOCKSHON, D","KALBFLEISCH, T","0.0526316"
"NARAYAN, V","KALBFLEISCH, T","0.0526316"
"SRINIVASAN, M","KALBFLEISCH, T","0.0526316"
"POCHART, P","KALBFLEISCH, T","0.0526316"
"QURESHIEMILI, A","KALBFLEISCH, T","0.0526316"
"LI, Y","KALBFLEISCH, T","0.0526316"
"GODWIN, B","KALBFLEISCH, T","0.0526316"
"CONOVER, D","KALBFLEISCH, T","0.0526316"
"UETZ, P","VIJAYADAMODAR, G","0.0526316"
"GIOT, L","VIJAYADAMODAR, G","0.0526316"
"CAGNEY, G","VIJAYADAMODAR, G","0.0526316"
"MANSFIELD, T","VIJAYADAMODAR, G","0.0526316"
"JUDSON, R","VIJAYADAMODAR, G","0.0526316"
"KNIGHT, J","VIJAYADAMODAR, G","0.0526316"
"LOCKSHON, D","VIJAYADAMODAR, G","0.0526316"
"NARAYAN, V","VIJAYADAMODAR, G","0.0526316"
"SRINIVASAN, M","VIJAYADAMODAR, G","0.0526316"
"POCHART, P","VIJAYADAMODAR, G","0.0526316"
"QURESHIEMILI, A","VIJAYADAMODAR, G","0.0526316"
"LI, Y","VIJAYADAMODAR, G","0.0526316"
"GODWIN, B","VIJAYADAMODAR, G","0.0526316"
"CONOVER, D","VIJAYADAMODAR, G","0.0526316"
"KALBFLEISCH, T","VIJAYADAMODAR, G","0.0526316"
"UETZ, P","YANG, M","0.0526316"
"GIOT, L","YANG, M","0.0526316"
"CAGNEY, G","YANG, M","0.0526316"
"MANSFIELD, T","YANG, M","0.0526316"
"JUDSON, R","YANG, M","0.0526316"
"KNIGHT, J","YANG, M","0.0526316"
"LOCKSHON, D","YANG, M","0.0526316"
"NARAYAN, V","YANG, M","0.0526316"
"SRINIVASAN, M","YANG, M","0.0526316"
"POCHART, P","YANG, M","0.0526316"
"QURESHIEMILI, A","YANG, M","0.0526316"
"LI, Y","YANG, M","0.0526316"
"GODWIN, B","YANG, M","0.0526316"
"CONOVER, D","YANG, M","0.0526316"
"KALBFLEISCH, T","YANG, M","0.0526316"
"VIJAYADAMODAR, G","YANG, M","0.0526316"
"UETZ, P","JOHNSTON, M","0.0526316"
"GIOT, L","JOHNSTON, M","0.0526316"
"CAGNEY, G","JOHNSTON, M","0.0526316"
"MANSFIELD, T","JOHNSTON, M","0.0526316"
"JUDSON, R","JOHNSTON, M","0.0526316"
"KNIGHT, J","JOHNSTON, M","0.0526316"
"LOCKSHON, D","JOHNSTON, M","0.0526316"
"NARAYAN, V","JOHNSTON, M","0.0526316"
"SRINIVASAN, M","JOHNSTON, M","0.0526316"
"POCHART, P","JOHNSTON, M","0.0526316"
"QURESHIEMILI, A","JOHNSTON, M","0.0526316"
"LI, Y","JOHNSTON, M","0.0526316"
"GODWIN, B","JOHNSTON, M","0.0526316"
"CONOVER, D","JOHNSTON, M","0.0526316"
"KALBFLEISCH, T","JOHNSTON, M","0.0526316"
"VIJAYADAMODAR, G","JOHNSTON, M","0.0526316"
"YANG, M","JOHNSTON, M","0.0526316"
"UETZ, P","FIELDS, S","0.0526316"
"GIOT, L","FIELDS, S","0.0526316"
"CAGNEY, G","FIELDS, S","0.0526316"
"MANSFIELD, T","FIELDS, S","0.0526316"
"JUDSON, R","FIELDS, S","0.0526316"
"KNIGHT, J","FIELDS, S","0.0526316"
"LOCKSHON, D","FIELDS, S","0.0526316"
"NARAYAN, V","FIELDS, S","0.0526316"
"SRINIVASAN, M","FIELDS, S","0.0526316"
"POCHART, P","FIELDS, S","0.0526316"
"QURESHIEMILI, A","FIELDS, S","0.0526316"
"LI, Y","FIELDS, S","0.0526316"
"GODWIN, B","FIELDS, S","0.0526316"
"CONOVER, D","FIELDS, S","0.0526316"
"KALBFLEISCH, T","FIELDS, S","0.0526316"
"VIJAYADAMODAR, G","FIELDS, S","0.0526316"
"YANG, M","FIELDS, S","0.0526316"
"JOHNSTON, M","FIELDS, S","0.0526316"
"UETZ, P","ROTHBERG, J","0.0526316"
"GIOT, L","ROTHBERG, J","0.0526316"
"CAGNEY, G","ROTHBERG, J","0.0526316"
"MANSFIELD, T","ROTHBERG, J","0.0526316"
"JUDSON, R","ROTHBERG, J","0.0526316"
"KNIGHT, J","ROTHBERG, J","0.0526316"
"LOCKSHON, D","ROTHBERG, J","0.0526316"
"NARAYAN, V","ROTHBERG, J","0.0526316"
"SRINIVASAN, M","ROTHBERG, J","0.0526316"
"POCHART, P","ROTHBERG, J","0.0526316"
"QURESHIEMILI, A","ROTHBERG, J","0.0526316"
"LI, Y","ROTHBERG, J","0.0526316"
"GODWIN, B","ROTHBERG, J","0.0526316"
"CONOVER, D","ROTHBERG, J","0.0526316"
"KALBFLEISCH, T","ROTHBERG, J","0.0526316"
"VIJAYADAMODAR, G","ROTHBERG, J","0.0526316"
"YANG, M","ROTHBERG, J","0.0526316"
"JOHNSTON, M","ROTHBERG, J","0.0526316"
"FIELDS, S","ROTHBERG, J","0.0526316"
"UETZ, P","GLOT, L","0.333333"
"CAGNEY, G","GLOT, L","0.333333"
"MANSFIELD, T","GLOT, L","0.333333"
"VALENTE, T","FOREMAN, R","1"
"VALVERDE, S","CANCHO, R","0.5"
"SOLE, R","CANCHO, R","0.5"
"BOCCALETTI, S","VANNUCCHI, F","1"
"STAM, C","VANPUTTEN, M","1"
"SOMPOLINSKY, H","VANVREESWIJK, C","1"
"ROY, R","VANWIGGEREN, G","1"
"VARELA, F","LACHAUX, J","0.333333"
"VARELA, F","RODRIGUEZ, E","0.333333"
"LACHAUX, J","RODRIGUEZ, E","0.333333"
"VARELA, F","MARTINERIE, J","0.333333"
"LACHAUX, J","MARTINERIE, J","0.333333"
"RODRIGUEZ, E","MARTINERIE, J","0.333333"
"VAZQUEZ, A","FLAMMINI, A","0.333333"
"MARITAN, A","FLAMMINI, A","0.333333"
"VESPIGNANI, A","FLAMMINI, A","0.333333"
"KRAPIVSKY, P","VAZQUEZ, F","0.5"
"REDNER, S","VAZQUEZ, F","0.5"
"JOUVE, B","VEZOLI, J","0.2"
"YOUNG, M","VEZOLI, J","0.2"
"VEZOLI, J","FALCHIER, A","0.2"
"JOUVE, B","FALCHIER, A","0.2"
"YOUNG, M","FALCHIER, A","0.2"
"VEZOLI, J","KNOBLAUCH, K","0.2"
"FALCHIER, A","KNOBLAUCH, K","0.2"
"JOUVE, B","KNOBLAUCH, K","0.2"
"YOUNG, M","KNOBLAUCH, K","0.2"
"VEZOLI, J","KENNEDY, H","0.2"
"FALCHIER, A","KENNEDY, H","0.2"
"JOUVE, B","KENNEDY, H","0.2"
"KNOBLAUCH, K","KENNEDY, H","0.2"
"YOUNG, M","KENNEDY, H","0.2"
"VICSEK, T","CZIROK, A","0.25"
"BENJACOB, E","CZIROK, A","0.25"
"VICSEK, T","COHEN, I","0.25"
"CZIROK, A","COHEN, I","0.25"
"BENJACOB, E","COHEN, I","0.25"
"VICSEK, T","SHOCHET, O","0.25"
"CZIROK, A","SHOCHET, O","0.25"
"BENJACOB, E","SHOCHET, O","0.25"
"COHEN, I","SHOCHET, O","0.25"
"VOGELSTEIN, B","LANE, D","0.5"
"VOGELSTEIN, B","LEVINE, A","0.5"
"LANE, D","LEVINE, A","0.5"
"VOGELS, W","VANRENESSE, R","0.5"
"VOGELS, W","BIRMAN, K","0.5"
"VANRENESSE, R","BIRMAN, K","0.5"
"BLANCHARD, P","VOLCHENKOV, D","0.5"
"VOLCHENKOV, D","VOLCHENKOVA, L","0.5"
"BLANCHARD, P","VOLCHENKOVA, L","0.5"
"VONNEUMANN, J","MORGENSTERN, O","1"
"DIAZGUILERA, A","VRAGOVIC, I","0.5"
"VRAGOVIC, I","LOUIS, E","0.5"
"DIAZGUILERA, A","LOUIS, E","0.5"
"VUKADINOVIC, D","HUANG, P","0.5"
"VUKADINOVIC, D","ERLEBACH, T","0.5"
"HUANG, P","ERLEBACH, T","0.5"
"VUKMIROVIC, O","TILGHMAN, S","1"
"SAVAGEAU, M","WALL, M","0.5"
"WALL, M","HIAVACEK, W","0.5"
"SAVAGEAU, M","HIAVACEK, W","0.5"
"WANG, B","ZHANG, F","1"
"WANG, B","WANG, J","0.25"
"WANG, J","DEWILDE, P","1"
"WANG, S","ZHANG, C","1"
"WANG, X","XU, J","1"
"WASSERMAN, S","PATTISON, P","1"
"BORGATTI, S","WEEKS, M","0.25"
"WEEKS, M","CLAIR, S","0.25"
"BORGATTI, S","CLAIR, S","0.25"
"WEEKS, M","RADDA, K","0.25"
"CLAIR, S","RADDA, K","0.25"
"BORGATTI, S","RADDA, K","0.25"
"WEEKS, M","SCHENSUL, J","0.25"
"CLAIR, S","SCHENSUL, J","0.25"
"BORGATTI, S","SCHENSUL, J","0.25"
"RADDA, K","SCHENSUL, J","0.25"
"WHITE, H","WELLMAN, B","0.5"
"WELLMAN, B","SALAFF, J","0.2"
"WELLMAN, B","DIMITROVA, D","0.2"
"SALAFF, J","DIMITROVA, D","0.2"
"WELLMAN, B","GARTON, L","0.2"
"SALAFF, J","GARTON, L","0.2"
"DIMITROVA, D","GARTON, L","0.2"
"WELLMAN, B","GULIA, M","0.2"
"SALAFF, J","GULIA, M","0.2"
"DIMITROVA, D","GULIA, M","0.2"
"GARTON, L","GULIA, M","0.2"
"WELLMAN, B","HAYTHORNTHWAITE, C","0.2"
"SALAFF, J","HAYTHORNTHWAITE, C","0.2"
"DIMITROVA, D","HAYTHORNTHWAITE, C","0.2"
"GARTON, L","HAYTHORNTHWAITE, C","0.2"
"GULIA, M","HAYTHORNTHWAITE, C","0.2"
"WEST, G","BROWN, J","0.5"
"WEST, G","ENQUIST, B","0.5"
"BROWN, J","ENQUIST, B","0.5"
"WHITE, H","NAZER, N","0.5"
"WELLMAN, B","NAZER, N","0.5"
"WHITE, J","SOUTHGATE, E","0.333333"
"WHITE, J","THOMPSON, J","0.333333"
"SOUTHGATE, E","THOMPSON, J","0.333333"
"WHITE, J","BRENNER, S","0.333333"
"SOUTHGATE, E","BRENNER, S","0.333333"
"THOMPSON, J","BRENNER, S","0.333333"
"KOPELL, N","WHITTINGTON, M","0.25"
"ERMENTROUT, B","WHITTINGTON, M","0.25"
"WHITTINGTON, M","TRAUB, R","0.25"
"KOPELL, N","TRAUB, R","0.25"
"ERMENTROUT, B","TRAUB, R","0.25"
"WHITTINGTON, M","BUHL, E","0.25"
"TRAUB, R","BUHL, E","0.25"
"KOPELL, N","BUHL, E","0.25"
"ERMENTROUT, B","BUHL, E","0.25"
"WINFUL, H","RAHMAN, L","1"
"WOOD, A","WOLLENBERG, B","1"
"OLTVAI, Z","WUCHTY, S","0.5"
"BARABASI, A","WUCHTY, S","0.5"
"WU, C","CHUA, L","1"
"HUBERMAN, B","WU, F","1"
"XENARIOS, I","RICE, D","0.2"
"MARCOTTE, E","RICE, D","0.2"
"EISENBERG, D","RICE, D","0.2"
"XENARIOS, I","SALWINSKI, L","0.2"
"RICE, D","SALWINSKI, L","0.2"
"MARCOTTE, E","SALWINSKI, L","0.2"
"EISENBERG, D","SALWINSKI, L","0.2"
"XENARIOS, I","BARON, M","0.2"
"RICE, D","BARON, M","0.2"
"SALWINSKI, L","BARON, M","0.2"
"MARCOTTE, E","BARON, M","0.2"
"EISENBERG, D","BARON, M","0.2"
"SOKOLOV, I","XULVIBRUNET, R","1"
"YANG, K","HUANG, L","0.5"
"YANG, K","YANG, L","0.5"
"HUANG, L","YANG, L","0.5"
"WANG, J","YAN, G","0.25"
"WANG, B","YAN, G","0.25"
"YAN, G","ZHOU, T","0.25"
"WANG, J","ZHOU, T","0.25"
"WANG, B","ZHOU, T","0.25"
"YAN, G","FU, Z","0.25"
"ZHOU, T","FU, Z","0.25"
"WANG, J","FU, Z","0.25"
"WANG, B","FU, Z","0.25"
"YAOUM, Y","LAUMANN, E","1"
"YEHIA, A","JEANDUPREUX, D","0.333333"
"YEHIA, A","ALONSO, F","0.333333"
"JEANDUPREUX, D","ALONSO, F","0.333333"
"YEHIA, A","GUEVARA, M","0.333333"
"JEANDUPREUX, D","GUEVARA, M","0.333333"
"ALONSO, F","GUEVARA, M","0.333333"
"STROGATZ, S","YEUNG, M","1"
"JEONG, H","YOOK, S","0.833333"
"BARABASI, A","YOOK, S","1.33333"
"OLTVAI, Z","YOOK, S","0.5"
"YOOK, S","TU, Y","0.333333"
"JEONG, H","TU, Y","0.333333"
"BARABASI, A","TU, Y","0.333333"
"YOUNG, M","SAGER, J","0.333333"
"YOUNG, M","CSARDI, G","0.333333"
"SAGER, J","CSARDI, G","0.333333"
"YOUNG, M","HAGA, P","0.333333"
"SAGER, J","HAGA, P","0.333333"
"CSARDI, G","HAGA, P","0.333333"
"SOUSA, A","YUSONG, T","0.333333"
"YUSONG, T","LINGJIANG, K","0.333333"
"SOUSA, A","LINGJIANG, K","0.333333"
"YUSONG, T","MUREN, L","0.333333"
"SOUSA, A","MUREN, L","0.333333"
"LINGJIANG, K","MUREN, L","0.333333"
"ROSENBLUM, M","ZAKS, M","0.333333"
"KURTHS, J","ZAKS, M","0.333333"
"ZAKS, M","PARK, E","0.333333"
"ROSENBLUM, M","PARK, E","0.333333"
"KURTHS, J","PARK, E","0.333333"
"SURETTE, M","ZASLAVER, A","0.142857"
"ALON, U","ZASLAVER, A","0.142857"
"ZASLAVER, A","MAYO, A","0.142857"
"SURETTE, M","MAYO, A","0.142857"
"ALON, U","MAYO, A","0.142857"
"ZASLAVER, A","ROSENBERG, R","0.142857"
"MAYO, A","ROSENBERG, R","0.142857"
"SURETTE, M","ROSENBERG, R","0.142857"
"ALON, U","ROSENBERG, R","0.142857"
"ZASLAVER, A","BASHKIN, P","0.142857"
"MAYO, A","BASHKIN, P","0.142857"
"ROSENBERG, R","BASHKIN, P","0.142857"
"SURETTE, M","BASHKIN, P","0.142857"
"ALON, U","BASHKIN, P","0.142857"
"ZASLAVER, A","SBERRO, H","0.142857"
"MAYO, A","SBERRO, H","0.142857"
"ROSENBERG, R","SBERRO, H","0.142857"
"BASHKIN, P","SBERRO, H","0.142857"
"SURETTE, M","SBERRO, H","0.142857"
"ALON, U","SBERRO, H","0.142857"
"ZASLAVER, A","TSALYUK, M","0.142857"
"MAYO, A","TSALYUK, M","0.142857"
"ROSENBERG, R","TSALYUK, M","0.142857"
"BASHKIN, P","TSALYUK, M","0.142857"
"SBERRO, H","TSALYUK, M","0.142857"
"SURETTE, M","TSALYUK, M","0.142857"
"ALON, U","TSALYUK, M","0.142857"
"ZEKRI, N","CLERC, J","1"
"ZHANG, Y","CERDEIRA, H","0.2"
"HU, G","CERDEIRA, H","0.2"
"ZHANG, Y","CHEN, S","0.2"
"HU, G","CHEN, S","0.2"
"CERDEIRA, H","CHEN, S","0.2"
"ZHANG, Y","BRAUN, T","0.2"
"HU, G","BRAUN, T","0.2"
"CERDEIRA, H","BRAUN, T","0.2"
"CHEN, S","BRAUN, T","0.2"
"ZHANG, Y","YAO, Y","0.2"
"HU, G","YAO, Y","0.2"
"CERDEIRA, H","YAO, Y","0.2"
"CHEN, S","YAO, Y","0.2"
"BRAUN, T","YAO, Y","0.2"
"HU, G","ZHAN, M","0.5"
"YANG, J","ZHAN, M","0.5"
"ZHENG, D","TRIMPER, S","0.333333"
"ZHENG, D","ZHENG, B","0.333333"
"TRIMPER, S","ZHENG, B","0.333333"
"ZHENG, D","HUI, P","0.333333"
"TRIMPER, S","HUI, P","0.333333"
"ZHENG, B","HUI, P","0.333333"
"HU, G","ZHENG, Z","0.5"
"HU, B","ZHENG, Z","0.5"
"ZHONGBAO, K","CHANGSHUI, Z","1"
"ZHOU, S","MONDRAGON, R","1"
"ZHU, H","HUANG, Z","1"
"ZHU, H","ZHU, J","1"
"EGUILUZ, V","ZIMMERMANN, M","0.5"
"SANMIGUEL, M","ZIMMERMANN, M","0.5"
